2,True,False,0.01,IVAWUT,0.149507,0,0,data,evo
3,True,False,0.01,MJRUXI,0.38913,0,1,data,evo
3,True,False,0.01,MYBYSL,-0.150076,0,2,data,evo
3,True,False,0.01,JIRNYL,0.00143087,0,3,data,evo
1,True,False,0.01,CPGXGT,0.370555,0,4,data,evo
5,True,False,0.01,MLONXP,0.299978,1,0,data,evo
4,True,False,0.01,EVPNAU,-0.133262,1,1,data,evo
3,True,False,0.01,HBYKBQ,-0.153325,1,2,data,evo
4,True,False,0.01,CSPSFC,0.349612,1,3,data,evo
3,True,False,0.01,RLTBXM,0.0462878,1,4,data,evo
4,True,False,0.01,CDOSQL,-0.0815201,2,0,data,evo
2,True,False,0.01,YOKXOZ,-0.241333,2,1,data,evo
4,True,False,0.01,EKHKAU,0.362138,2,2,data,evo
1,True,False,0.01,QDRVCV,-0.0829232,2,3,data,evo
1,True,False,0.01,ENHJTJ,0.147896,2,4,data,evo
3,True,False,0.01,GNOFAF,-0.124306,3,0,data,evo
1,True,False,0.01,FUOMAW,0.0938453,3,1,data,evo
5,True,False,0.01,CEMINU,0.139005,3,2,data,evo
3,True,False,0.01,SHWBNG,-0.342347,3,3,data,evo
5,True,False,0.01,MIBJHC,-0.274426,3,4,data,evo
5,True,False,0.01,KHKUVG,0.397754,4,0,data,evo
5,True,False,0.01,NLAWRU,0.384062,4,1,data,evo
4,True,False,0.01,JMNUYI,0.164705,4,2,data,evo
5,True,False,0.01,EMISSP,-0.138938,4,3,data,evo
5,True,False,0.01,DBTNQS,0.304047,4,4,data,evo
4,True,False,0.01,QUTWMH,0.278264,5,0,data,evo
1,True,False,0.01,BHLKVU,-0.311822,5,1,data,evo
1,True,False,0.010641778988719,BMQEPS,-0.341071,5,2,data,evo
3,True,False,0.01,FTNOPA,0.257002,5,3,data,evo
5,True,False,0.01,DXWUIA,-0.0833734,5,4,data,evo
4,True,False,0.01,SESNCJ,0.097357,6,0,data,evo
3,True,False,0.01,WZEQQR,0.15856,6,1,data,evo
1,True,False,0.01,EIJEJK,0.0421046,6,2,data,evo
4,True,False,0.01,XMYNGO,0.232724,6,3,data,evo
5,True,False,0.01,CANNKT,-0.383103,6,4,data,evo
5,True,False,0.01,DDDRDY,-0.344417,7,0,data,evo
2,True,False,0.01,BHMRNU,-0.26347,7,1,data,evo
5,True,False,0.01,THSBLG,0.0906578,7,2,data,evo
3,True,False,0.01,QTHHGK,-0.391566,7,3,data,evo
1,True,False,0.01,BDICFZ,-0.0603288,7,4,data,evo
5,True,False,0.01,JBLMZB,0.367492,8,0,data,evo
1,True,False,0.01,OFMBJT,-0.0415227,8,1,data,evo
4,True,False,0.01,VBPHJE,0.202731,8,2,data,evo
4,True,False,0.01,UZDQNE,-0.395819,8,3,data,evo
3,True,False,0.01,QOAUUK,0.227235,8,4,data,evo
4,True,False,0.01,JUSVVX,-0.185252,9,0,data,evo
2,True,False,0.01,DWBKRZ,0.0759349,9,1,data,evo
3,True,False,0.01,BYGIDH,0.391598,9,2,data,evo
4,True,False,0.01,XTTBAE,0.0415242,9,3,data,evo
2,True,False,0.01,EEXQYH,-0.277866,9,4,data,evo
2,True,False,0.01,HJPNBQ,0.108543,10,0,data,evo
2,True,False,0.01,NFZOXO,0.161788,10,1,data,evo
2,True,False,0.01,HOYEEF,0.316447,10,2,data,evo
3,True,False,0.01,FCOLGM,0.315399,10,3,data,evo
4,True,False,0.01,PMGGOK,0.299941,10,4,data,evo
5,True,False,0.01,NZXAPJ,-0.233956,11,0,data,evo
2,True,False,0.01,CPTSMD,-0.30124,11,1,data,evo
2,True,False,0.01,MTOGVM,0.389116,11,2,data,evo
2,True,False,0.01,GGGMHB,0.403031,11,3,data,evo
3,True,False,0.01,KYLHBN,-0.110098,11,4,data,evo
4,True,False,0.01,CJIKXD,0.0405612,0,0,STM,evo
3,True,False,0.01,WTCXVB,-0.307118,0,1,STM,evo
3,True,False,0.01,ZCJGRR,0.330816,0,2,STM,evo
2,True,False,0.01,SOJGIS,-0.0676612,0,3,STM,evo
5,True,False,0.01,WCAJKA,0.275565,0,4,STM,evo
1,True,False,0.01,XUIAPD,-0.101007,1,0,STM,evo
2,True,False,0.01,AGGXDO,-0.16514,1,1,STM,evo
5,True,False,0.01,XBEJDE,0.0229668,1,2,STM,evo
4,True,False,0.01,RUDKXI,0.390757,1,3,STM,evo
2,True,False,0.01,ICGARB,0.0710166,1,4,STM,evo
5,True,False,0.01,PEBLOF,-0.00938717,2,0,STM,evo
5,True,False,0.01,JEENEG,0.360674,2,1,STM,evo
1,True,False,0.01,UQSHTH,-0.294606,2,2,STM,evo
3,True,False,0.01,ICMLFG,-0.0233475,2,3,STM,evo
5,True,False,0.01,LABSUB,0.193297,2,4,STM,evo
4,True,False,0.01,YYWSBM,0.118737,3,0,STM,evo
2,True,False,0.01,EKDZCW,-0.380126,3,1,STM,evo
5,True,False,0.01,JSDSRK,-0.343276,3,2,STM,evo
4,True,False,0.01,CTOFTP,-0.343912,3,3,STM,evo
3,True,False,0.01,WBHIMI,-0.384101,3,4,STM,evo
3,True,False,0.01,XEYCYL,-0.0387788,4,0,STM,evo
5,True,False,0.01,QVBTAG,0.27435,4,1,STM,evo
3,True,False,0.01,FEMKHM,0.29532,4,2,STM,evo
1,True,False,0.01,KHKELI,-0.0536422,4,3,STM,evo
2,True,False,0.01,GYXKKR,-0.059709,4,4,STM,evo
2,True,False,0.01,BXCJAS,0.0215233,5,0,STM,evo
2,True,False,0.01,ZQMWKA,-0.269571,5,1,STM,evo
2,True,False,0.01,DSDCMQ,0.327755,5,2,STM,evo
4,True,False,0.01,WJVCAD,0.0493865,5,3,STM,evo
1,True,False,0.01,ADPZVI,-0.103868,5,4,STM,evo
2,True,False,0.01,BDUPVL,-0.227638,0,0,evo,action
1,True,False,0.01,SNFMFN,0.282427,0,1,evo,action
3,True,False,0.01,TIBMHG,-0.763999,0,2,evo,action
1,True,False,0.01,JKJPKO,0.292589,0,3,evo,action
3,True,False,0.01,CCCCDO,0.688709,0,4,evo,action
2,True,False,0.01,FSEKNV,0.398758,0,5,evo,action
1,True,False,0.01,OYLXID,-0.16569,1,0,evo,action
2,True,False,0.01,IFIPYE,-0.730257,1,1,evo,action
3,True,False,0.01,LXLKHN,-0.746352,1,2,evo,action
5,True,False,0.01,HTSWNR,-0.528412,1,3,evo,action
2,True,False,0.01,SYKKOC,-0.16029,1,4,evo,action
2,True,False,0.01,MENIND,0.467858,1,5,evo,action
3,True,False,0.01,VDUWFK,0.030905,2,0,evo,action
3,True,False,0.01,GIOGUM,-0.337377,2,1,evo,action
2,True,False,0.01,EHVXIL,0.141561,2,2,evo,action
3,True,False,0.01,QCZUES,-0.10647,2,3,evo,action
1,True,False,0.01,IRPUWA,0.590573,2,4,evo,action
4,True,False,0.01,PPYANK,-0.23705,2,5,evo,action
2,True,False,0.01,VXALVI,0.369321,3,0,evo,action
4,True,False,0.01,XXEYKG,0.0701463,3,1,evo,action
2,True,False,0.01,SACOCP,-0.24779,3,2,evo,action
1,True,False,0.01,SDPVZX,0.293427,3,3,evo,action
1,True,False,0.01,RPAMMU,-0.575267,3,4,evo,action
4,True,False,0.01,COLENZ,0.0402203,3,5,evo,action
2,True,False,0.01,KLAATN,0.419769,4,0,evo,action
4,True,False,0.01,SIZYJX,0.454176,4,1,evo,action
4,True,False,0.01,OUMYJO,0.0714682,4,2,evo,action
4,True,False,0.01,YVJNHZ,0.674405,4,3,evo,action
1,True,False,0.01,KGGTOI,-0.0514317,4,4,evo,action
3,True,False,0.01,LENFYR,-0.392585,4,5,evo,action
